from_stop_I,to_stop_I,d,duration_avg,n_vehicles,route_type,d_walk,iswalk,route_importance,Price,rush_hour,star_reviews,Duration_Walk_min
2335,4156,133,20.29411765,34,1,0,FALSE,4,10.64,"9:00,12:00,16:00",0,0
2336,240,151,34.38095238,42,1,0,FALSE,4,12.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2337,2344,196,32.54761905,84,6,0,FALSE,1,3.92,No rush hours,0,0
2337,2969,1288,172.037037,27,7,0,FALSE,1,25.76,"9:00,12:00,16:00",4,0
2337,2330,258,49.2972973,37,3,0,FALSE,3,15.48,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2337,633,580,93,5,3,0,FALSE,3,34.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2338,3623,178,27.73913043,46,8,0,FALSE,5,17.8,"9:00,12:00,16:00",4,0
2339,2330,258,54.10526316,38,7,0,FALSE,1,5.16,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2340,2338,103,15.82608696,46,8,0,FALSE,5,10.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2341,1611,230,46,37,4,0,FALSE,2,9.2,"9:00,12:00,16:00",2,0
2341,2395,184,36.02631579,38,0,0,FALSE,3,11.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2342,4018,155,22.85294118,34,2,0,FALSE,5,15.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2343,2330,112,33.44444444,9,2,0,FALSE,5,11.2,No rush hours,1,0
2343,2341,130,26.88,75,2,0,FALSE,5,13,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2344,940,246,41.14285714,84,0,0,FALSE,3,14.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2345,3390,231,45.27777778,36,9,0,FALSE,3,13.86,"9:00,12:00,16:00",1,0
2346,2357,163,30.77142857,35,5,0,FALSE,1,3.26,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2347,2102,223,39.3030303,33,8,0,FALSE,5,22.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2348,2897,281,30.91304348,23,1,0,FALSE,4,22.48,"9:00,12:00,16:00",5,0
2349,2189,115,18,20,2,0,FALSE,5,11.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2350,2352,330,64.36111111,36,0,0,FALSE,3,19.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2351,1216,278,49.71428571,35,1,0,FALSE,4,22.24,"9:00,12:00,16:00",0,0
2352,2354,106,25.58333333,36,1,0,FALSE,4,8.48,No rush hours,3,0
2353,2351,337,62.8,35,8,0,FALSE,5,33.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2354,2356,193,37.77777778,36,1,0,FALSE,4,15.44,"9:00,12:00,16:00",3,0
2355,2353,116,25.05714286,35,1,0,FALSE,4,9.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2356,2345,117,23.33333333,36,6,0,FALSE,1,2.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2357,2355,192,35.88571429,35,0,0,FALSE,3,11.52,"9:00,12:00,16:00",4,0
2358,3491,369,57,6,2,0,FALSE,5,36.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2359,2369,289,50.57594937,158,6,0,FALSE,1,5.78,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2359,2371,359,71.58974359,78,3,0,FALSE,3,21.54,"9:00,12:00,16:00",1,0
2360,2880,132,32.19148936,47,3,0,FALSE,3,7.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2360,2464,133,31.66666667,81,6,0,FALSE,1,2.66,No rush hours,3,0
2360,4996,115,26.11594203,69,5,0,FALSE,1,2.3,"9:00,12:00,16:00",5,0
2360,2413,143,34.61538462,39,5,0,FALSE,1,2.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2361,4025,94,19.88235294,34,7,0,FALSE,1,1.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2361,597,337,47.5625,16,5,0,FALSE,1,6.74,"9:00,12:00,16:00",2,0
2362,3250,160,33,18,9,0,FALSE,3,9.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2363,4689,86,15.10810811,37,0,0,FALSE,3,5.16,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2364,4260,227,33.63636364,66,1,0,FALSE,4,18.16,"9:00,12:00,16:00",4,0
2365,2367,156,27.64615385,130,5,0,FALSE,1,3.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2366,2360,347,59.5234375,128,5,0,FALSE,1,6.94,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2367,147,382,72.23076923,39,5,0,FALSE,1,7.64,No rush hours,3,0
2367,463,321,60,50,2,0,FALSE,5,32.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2367,4511,152,40.41463415,41,8,0,FALSE,5,15.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2368,2366,262,45.0390625,128,0,0,FALSE,3,15.72,"9:00,12:00,16:00",3,0
2369,1650,360,69.10714286,28,2,0,FALSE,5,36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2369,2365,360,63.19230769,130,2,0,FALSE,5,36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2370,2310,173,30.18518519,27,0,0,FALSE,3,10.38,"9:00,12:00,16:00",3,0
2371,2000,85,14.69230769,78,5,0,FALSE,1,1.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2372,2360,287,55.89873418,79,5,0,FALSE,1,5.74,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2373,2374,297,56.54285714,35,6,0,FALSE,1,5.94,"9:00,12:00,16:00",1,0
2374,2381,154,17.2,35,7,0,FALSE,1,3.08,No rush hours,0,0
2375,497,1432,162.6666667,3,1,0,FALSE,4,114.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2375,4034,216,29.15686275,51,2,0,FALSE,5,21.6,"9:00,12:00,16:00",4,0
2376,2358,301,44,6,7,0,FALSE,1,6.02,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2377,2016,303,43,4,5,0,FALSE,1,6.06,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2377,603,309,47.75,4,2,0,FALSE,5,30.9,"9:00,12:00,16:00",1,0
2378,2016,269,46.07692308,13,9,0,FALSE,3,16.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2379,603,278,37.2,15,5,0,FALSE,1,5.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2380,2016,218,36.78571429,28,8,0,FALSE,5,21.8,"9:00,12:00,16:00",3,0
2380,497,1397,160.75,12,0,0,FALSE,3,83.82,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2380,4034,183,33.94594595,37,7,0,FALSE,1,3.66,No rush hours,0,0
2381,2018,216,24.57142857,35,0,0,FALSE,3,12.96,"9:00,12:00,16:00",1,0
2382,4992,134,24.88,50,4,0,FALSE,2,5.36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2383,4113,204,58.57843137,102,1,0,FALSE,4,16.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2384,4637,230,38.97222222,36,9,0,FALSE,3,13.8,"9:00,12:00,16:00",5,0
2384,4606,199,30.425,40,2,0,FALSE,5,19.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2385,2037,220,31.89473684,38,8,0,FALSE,5,22,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2386,4526,196,40.5,80,5,0,FALSE,1,3.92,"9:00,12:00,16:00",4,0
2387,283,365,58.24489796,49,0,0,FALSE,3,21.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2388,2393,209,38.30555556,36,5,0,FALSE,1,4.18,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2389,2396,212,38.66666667,36,2,0,FALSE,5,21.2,No rush hours,0,0
2390,3824,236,34.63636364,44,0,0,FALSE,3,14.16,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2391,4249,219,39.76119403,67,0,0,FALSE,3,13.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2392,3166,166,38.18918919,37,8,0,FALSE,5,16.6,"9:00,12:00,16:00",5,0
2393,2394,162,29.44444444,36,3,0,FALSE,3,9.72,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2394,2391,129,32.88888889,36,7,0,FALSE,1,2.58,"9:00,12:00,16:00",5,0
2395,75,227,40.57894737,38,7,0,FALSE,1,4.54,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2395,4093,172,28.26829268,82,5,0,FALSE,1,3.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2396,777,214,39.30555556,36,7,0,FALSE,1,4.28,"9:00,12:00,16:00",3,0
2397,4410,119,19.5,30,7,0,FALSE,1,2.38,No rush hours,2,0
2398,3875,202,33.13888889,36,5,0,FALSE,1,4.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2399,623,186,29.83333333,30,1,0,FALSE,4,14.88,"9:00,12:00,16:00",3,0
2400,1033,190,29.36708861,79,1,0,FALSE,4,15.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2401,2403,182,29,30,7,0,FALSE,1,3.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2402,4414,186,30.66666667,30,1,0,FALSE,4,14.88,"9:00,12:00,16:00",4,0
2403,796,173,27.7,30,8,0,FALSE,5,17.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2404,3441,286,32.1,10,5,0,FALSE,1,5.72,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2405,2402,203,32.66666667,30,5,0,FALSE,1,4.06,"9:00,12:00,16:00",2,0
2406,2739,217,50.83333333,30,3,0,FALSE,3,13.02,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2407,2408,118,17.69736842,76,6,0,FALSE,1,2.36,No rush hours,0,0
2408,2419,140,20.93421053,76,1,0,FALSE,4,11.2,"9:00,12:00,16:00",1,0
2409,4551,99,17.51351351,74,2,0,FALSE,5,9.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2410,2409,179,27,74,7,0,FALSE,1,3.58,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2411,1549,186,26,29,7,0,FALSE,1,3.72,"9:00,12:00,16:00",0,0
2412,2407,191,28.51315789,76,8,0,FALSE,5,19.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2413,2359,136,31.7,50,7,0,FALSE,1,2.72,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2414,4550,354,53.03571429,28,9,0,FALSE,3,21.24,"9:00,12:00,16:00",1,0
2415,4297,158,28,29,4,0,FALSE,2,6.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2416,5071,114,17.26760563,71,9,0,FALSE,3,6.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2417,3108,338,36,28,5,0,FALSE,1,6.76,No rush hours,4,0
2418,2410,175,26.05405405,74,1,0,FALSE,4,14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2419,2055,332,50.27631579,76,3,0,FALSE,3,19.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2420,506,138,25.04166667,72,4,0,FALSE,2,5.52,"9:00,12:00,16:00",4,0
2421,4064,422,68.44444444,54,2,0,FALSE,5,42.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2421,1029,319,57.90243902,82,3,0,FALSE,3,19.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2421,4071,352,48.17391304,23,7,0,FALSE,1,7.04,"9:00,12:00,16:00",0,0
2422,218,98,15.8907563,119,6,0,FALSE,1,1.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2423,996,168,26.79268293,82,4,0,FALSE,2,6.72,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2424,5053,191,33.62962963,54,6,0,FALSE,1,3.82,"9:00,12:00,16:00",5,0
2425,1264,342,51.44680851,47,6,0,FALSE,1,6.84,No rush hours,4,0
2426,3444,146,21.98591549,71,4,0,FALSE,2,5.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2427,313,225,36.62162162,74,4,0,FALSE,2,9,"9:00,12:00,16:00",1,0
2428,952,368,58.89285714,112,7,0,FALSE,1,7.36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2429,2430,254,50.33333333,72,6,0,FALSE,1,5.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2430,2431,150,21.95833333,72,3,0,FALSE,3,9,"9:00,12:00,16:00",1,0
2431,2420,161,23.13888889,72,6,0,FALSE,1,3.22,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2432,2957,346,49.01333333,75,9,0,FALSE,3,20.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2433,2432,293,39.49333333,75,8,0,FALSE,5,29.3,"9:00,12:00,16:00",0,0
2434,1632,239,46.8627451,51,6,0,FALSE,1,4.78,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2434,1666,274,51.2,15,5,0,FALSE,1,5.48,No rush hours,4,0
2435,1500,108,27,16,2,0,FALSE,5,10.8,"9:00,12:00,16:00",5,0
2436,2442,148,28.95454545,66,2,0,FALSE,5,14.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2437,2436,172,33.8030303,66,4,0,FALSE,2,6.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2438,1483,199,37.56060606,66,9,0,FALSE,3,11.94,"9:00,12:00,16:00",3,0
2439,2437,227,44.8030303,66,2,0,FALSE,5,22.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2440,3107,204,32.57142857,28,4,0,FALSE,2,8.16,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2441,4617,197,34,72,5,0,FALSE,1,3.94,"9:00,12:00,16:00",1,0
2442,3472,206,40.60606061,66,7,0,FALSE,1,4.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2443,2438,206,38.92424242,66,7,0,FALSE,1,4.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2444,4240,290,39.43243243,37,0,0,FALSE,3,17.4,No rush hours,4,0
2446,3872,381,57,21,8,0,FALSE,5,38.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2447,2032,398,76.80952381,21,7,0,FALSE,1,7.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2447,2445,417,65.81818182,11,6,0,FALSE,1,8.34,"9:00,12:00,16:00",1,0
2448,4264,213,46.40540541,37,9,0,FALSE,3,12.78,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2449,2450,121,22.16129032,31,8,0,FALSE,5,12.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2449,2163,87,34.46875,32,3,0,FALSE,3,5.22,"9:00,12:00,16:00",5,0
2450,3167,147,26.25806452,31,1,0,FALSE,4,11.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2451,1317,145,22.55,40,2,0,FALSE,5,14.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2452,2017,128,38.97058824,34,2,0,FALSE,5,12.8,"9:00,12:00,16:00",0,0
2453,2456,296,44.87037037,54,0,0,FALSE,3,17.76,No rush hours,4,0
2454,437,653,109.1428571,14,4,0,FALSE,2,26.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2454,2295,537,88.84615385,39,0,0,FALSE,3,32.22,"9:00,12:00,16:00",1,0
2455,4675,191,28.75,48,6,0,FALSE,1,3.82,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2456,1848,301,55.5,6,2,0,FALSE,5,30.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2456,2455,261,39.3125,48,0,0,FALSE,3,15.66,"9:00,12:00,16:00",0,0
2457,2460,339,48.27659574,47,8,0,FALSE,5,33.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2458,2457,181,25.25531915,47,9,0,FALSE,3,10.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2459,2454,170,24.41509434,53,5,0,FALSE,1,3.4,"9:00,12:00,16:00",0,0
2460,2459,280,39.8490566,53,0,0,FALSE,3,16.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2461,341,1066,210.3548387,31,8,0,FALSE,5,106.6,No rush hours,3,0
2462,3234,262,47.125,32,8,0,FALSE,5,26.2,"9:00,12:00,16:00",0,0
2463,2725,198,29.2037037,54,6,0,FALSE,1,3.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2464,2359,122,27.475,80,7,0,FALSE,1,2.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2465,4749,226,36.48387097,31,1,0,FALSE,4,18.08,"9:00,12:00,16:00",4,0
2466,2472,303,46.5625,32,9,0,FALSE,3,18.18,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2467,2466,179,27.71875,32,0,0,FALSE,3,10.74,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2468,2476,223,34.93150685,73,2,0,FALSE,5,22.3,"9:00,12:00,16:00",3,0
2469,4327,378,144,15,9,0,FALSE,3,22.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2470,307,1230,327,15,9,0,FALSE,3,73.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2471,2465,346,56.09677419,31,4,0,FALSE,2,13.84,No rush hours,2,0
2472,4568,423,83.75,32,5,0,FALSE,1,8.46,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2473,2474,157,27.41860465,43,2,0,FALSE,5,15.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2474,2477,111,19.37209302,43,0,0,FALSE,3,6.66,"9:00,12:00,16:00",2,0
2475,2484,120,22.09090909,44,4,0,FALSE,2,4.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2476,2448,289,50.37837838,37,3,0,FALSE,3,17.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2476,3882,176,28.66666667,36,1,0,FALSE,4,14.08,"9:00,12:00,16:00",3,0
2477,2229,227,38.85714286,49,2,0,FALSE,5,22.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2478,3200,239,48.1875,16,5,0,FALSE,1,4.78,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2479,2070,141,24.375,112,9,0,FALSE,3,8.46,"9:00,12:00,16:00",1,0
2480,2852,443,83.24242424,33,4,0,FALSE,2,17.72,No rush hours,2,0
2481,4773,197,38.28947368,38,7,0,FALSE,1,3.94,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2482,2481,222,42.28947368,38,7,0,FALSE,1,4.44,"9:00,12:00,16:00",2,0
2483,1837,161,29.20454545,44,5,0,FALSE,1,3.22,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2484,2483,164,29.63636364,44,0,0,FALSE,3,9.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2485,2491,152,22.85869565,92,7,0,FALSE,1,3.04,"9:00,12:00,16:00",5,0
2486,2488,179,24.2173913,92,2,0,FALSE,5,17.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2487,2485,161,24.02173913,92,9,0,FALSE,3,9.66,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2488,3269,125,19.5443038,79,5,0,FALSE,1,2.5,"9:00,12:00,16:00",5,0
2488,3559,303,49.23076923,13,6,0,FALSE,1,6.06,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2489,2492,191,25.39130435,92,8,0,FALSE,5,19.1,No rush hours,0,0
2490,2489,242,32.19565217,92,5,0,FALSE,1,4.84,"9:00,12:00,16:00",1,0
2491,1085,202,30.25,92,2,0,FALSE,5,20.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2492,2486,181,23.84782609,92,9,0,FALSE,3,10.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2493,3271,176,20.58974359,39,3,0,FALSE,3,10.56,"9:00,12:00,16:00",0,0
2494,2812,228,27.52941176,17,6,0,FALSE,1,4.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2495,5011,166,34.32608696,46,9,0,FALSE,3,9.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2495,1372,186,30.52173913,46,3,0,FALSE,3,11.16,"9:00,12:00,16:00",1,0
2496,1381,256,35.88043478,92,6,0,FALSE,1,5.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2497,2494,128,15.17647059,17,2,0,FALSE,5,12.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2498,4859,187,21.63636364,44,0,0,FALSE,3,11.22,No rush hours,4,0
2499,2500,173,20.07692308,13,7,0,FALSE,1,3.46,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2500,3203,139,19.92307692,13,2,0,FALSE,5,13.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2501,3041,136,26.61111111,72,7,0,FALSE,1,2.72,"9:00,12:00,16:00",1,0
2502,4621,486,61.91071429,56,3,0,FALSE,3,29.16,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2503,2521,227,35.90625,32,7,0,FALSE,1,4.54,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2504,2505,470,55.38095238,42,8,0,FALSE,5,47,"9:00,12:00,16:00",2,0
2505,2508,539,64.14285714,42,3,0,FALSE,3,32.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2506,2168,516,65.40909091,44,4,0,FALSE,2,20.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2507,2506,465,58.31818182,44,3,0,FALSE,3,27.9,"9:00,12:00,16:00",0,0
2508,268,876,125.1666667,42,9,0,FALSE,3,52.56,No rush hours,3,0
2509,4966,139,27.17948718,78,6,0,FALSE,1,2.78,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2510,4990,175,27.4,30,5,0,FALSE,1,3.5,"9:00,12:00,16:00",0,0
2511,2510,288,46.13333333,30,1,0,FALSE,4,23.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2512,4997,172,28.86206897,29,2,0,FALSE,5,17.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2513,1696,450,71.02816901,71,3,0,FALSE,3,27,"9:00,12:00,16:00",4,0
2514,2517,170,29.82758621,29,4,0,FALSE,2,6.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2515,2447,226,38.1875,32,8,0,FALSE,5,22.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2516,2479,100,26.86206897,29,3,0,FALSE,3,6,"9:00,12:00,16:00",5,0
2517,2516,273,46.79310345,29,9,0,FALSE,3,16.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2518,2528,201,24.14285714,35,4,0,FALSE,2,8.04,No rush hours,1,0
2519,2518,209,24.91428571,35,4,0,FALSE,2,8.36,"9:00,12:00,16:00",0,0
2520,2519,235,28.94285714,35,9,0,FALSE,3,14.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2521,2515,242,37.9375,32,6,0,FALSE,1,4.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
2522,2841,230,28.53488372,43,6,0,FALSE,1,4.6,"9:00,12:00,16:00",3,0
2523,1296,86,14.88461538,26,5,0,FALSE,1,1.72,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2523,3177,171,26.14285714,7,6,0,FALSE,1,3.42,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2523,3230,530,67.64285714,14,4,0,FALSE,2,21.2,"9:00,12:00,16:00",2,0
2524,2523,305,35.63829787,47,6,0,FALSE,1,6.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2525,2524,248,28.5106383,47,9,0,FALSE,3,14.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2526,2147,159,27.90909091,11,5,0,FALSE,1,3.18,No rush hours,1,0
2527,3144,102,19.11363636,44,5,0,FALSE,1,2.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
2528,4330,207,25,35,0,0,FALSE,3,12.42,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2529,2458,331,54.80851064,47,5,0,FALSE,1,6.62,"9:00,12:00,16:00",5,0
2529,2652,87,15.51351351,37,5,0,FALSE,1,1.74,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2530,2535,165,17.27272727,22,8,0,FALSE,5,16.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2531,31,287,34,16,9,0,FALSE,3,17.22,"9:00,12:00,16:00",1,0
2532,2895,194,32.34090909,44,6,0,FALSE,1,3.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
2533,1481,473,82,19,3,0,FALSE,3,28.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
2533,3372,360,114.56,25,0,0,FALSE,3,21.6,"9:00,12:00,16:00",2,0
2534,4872,221,35.09302326,43,2,0,FALSE,5,22.1,No rush hours,2,0
2535,2602,127,12.81818182,22,0,0,FALSE,3,7.62,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2536,1469,167,25.53488372,43,3,0,FALSE,3,10.02,"9:00,12:00,16:00",1,0
2537,1320,132,33.8,60,1,0,FALSE,4,10.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
2537,1675,157,44.47058824,34,2,0,FALSE,5,15.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
2538,2540,206,27,37,0,0,FALSE,3,12.36,"9:00,12:00,16:00",5,0
2539,432,175,19.85294118,34,4,0,FALSE,2,7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
