stop_I,lat,lon,"name,NumOfParking,NumOfParkedCars"
3059,49.87564756,-97.1193068,"Southbound St Mary's at Highfield,20,0"
3060,49.94104609,-97.20055423,"Southbound Dexter at Raber,30,0"
3061,49.89414298,-97.20090707,"Eastbound Ellice at St. James,30,0"
3062,49.82660537,-97.20187058,"Southbound Lindenwood at Kenaston East,40,0"
3063,49.8759766,-97.11962807,"Northbound St Mary's at Kenny,40,0"
3064,49.93241847,-97.06599717,"Eastbound Burnett at Gateway,0,0"
3065,49.89828236,-97.20972096,"Southbound Berry at Sargent,0,0"
3066,49.89649181,-97.28819693,"Westbound Hamilton at Silver,0,0"
3067,49.89250082,-97.1036559,"Northbound Archibald at Plinguet,10,0"
3068,49.89444294,-97.27197832,"Eastbound Cree at Cree A,30,0"
3069,49.89312156,-97.27022937,"Eastbound Cree at Cree B,0,0"
3070,49.89797391,-97.20955135,"Northbound Berry at Sargent,0,0"
3071,49.944403,-97.08512897,"Westbound Donwood at Sutton,0,0"
3072,49.89127801,-97.01673825,"Westbound Kernaghan at Hoka,0,0"
3073,49.89115383,-97.01684081,"Eastbound Kernaghan at Hoka,30,0"
3074,49.90901643,-97.0214707,"Northbound Sanford Fleming at Whiteway,20,0"
3075,49.8803525,-97.27409615,"Southbound Booth at Lodge (Assiniboine Clinic),0,0"
3076,49.88515639,-97.13214882,"Northbound Queen Elizabeth at Mayfair,40,0"
3077,49.90590644,-97.02318572,"Eastbound Sanford Fleming at Meadow Gate West,20,0"
3078,49.90566433,-97.02481122,"Eastbound Sanford Fleming at Plessis,40,0"
3079,49.94796301,-97.16330081,"Westbound Jefferson at Martindale,30,0"
3080,49.94745511,-97.16246982,"Eastbound Jefferson at Maberley,0,0"
3081,49.94743307,-97.16164823,"Westbound Jefferson at Maynard,20,0"
3082,49.89781734,-97.2029288,"Eastbound Sargent at Century,10,0"
3083,49.92861309,-97.14008387,"Southbound McGregor at Cathedral,0,0"
3084,49.88674783,-97.10169562,"Northbound Archibald at Kavanagh North,10,0"
3085,49.94804184,-97.16430146,"Eastbound Jefferson at Mansard,30,0"
3086,49.94846441,-97.16485693,"Westbound Jefferson at Masterton,40,0"
3087,49.93080326,-97.13811837,"Northbound McGregor at Polson,30,0"
3088,49.9311008,-97.13816264,"Southbound McGregor at Polson,40,0"
3089,49.9291507,-97.13939433,"Northbound McGregor at Bannerman,10,0"
3090,49.92953725,-97.13937945,"Southbound McGregor at Bannerman,0,0"
3091,49.9339928,-97.13565426,"Northbound McGregor at McAdam,10,0"
3092,49.93390829,-97.13599197,"Southbound McGregor at McAdam,0,0"
3093,49.93243804,-97.13685694,"Northbound McGregor at Lansdowne,30,0"
3094,49.93267356,-97.13695934,"Southbound McGregor at Lansdowne,0,0"
3095,49.86060226,-97.08713632,"Southbound Archibald at Cottonwood,10,0"
3096,49.94405155,-97.07424293,"Northbound Rothesay at Donwood,10,0"
3097,49.8683903,-97.09193611,"Southbound Archibald at Elizabeth South,20,0"
3098,49.92788238,-97.22358931,"Southbound Omands Creek at Sylvan,10,0"
3099,49.82909255,-97.06443444,"Northbound Island Shore at Ebb Tide,10,0"
3100,49.80637118,-97.20855524,"Westbound Scurfield at Sheffield,40,0"
3101,49.86019799,-97.08662354,"Northbound Archibald at Cottonwood,0,0"
3102,49.8993343,-97.28759502,"Eastbound Hamilton at Apple,20,0"
3103,49.88419113,-97.31300781,"Eastbound Unicity at Unicity Terminal (66,30,0"
3104,49.88417849,-97.31275767,"Eastbound Unicity at Unicity Terminal (24),40,0"
3105,49.8841868,-97.31332814,"Eastbound Unicity at Unicity Terminal (82,30,0"
3106,49.89812186,-97.28772149,"Eastbound Hamilton at Sonnichsen,20,0"
3107,49.89808184,-97.28805711,"Westbound Hamilton at Sonnichsen,10,0"
3108,49.89061951,-97.27797643,"Northbound Sturgeon at Thornton,10,0"
3109,49.89055131,-97.27822947,"Southbound Sturgeon at Thornton,30,0"
3110,49.89246104,-97.27781342,"Northbound Sturgeon at Silver South,10,0"
3111,49.89303972,-97.2780156,"Southbound Sturgeon at Silver South,20,0"
3112,49.89327842,-97.00490434,"Eastbound Pandora at Bond,40,0"
3113,49.91286118,-97.13662255,"Eastbound Selkirk at Charles,40,0"
3114,49.90536062,-97.00813845,"Eastbound McMeans at Winona,10,0"
3115,49.90079278,-97.00771384,"Westbound Kildare at Winona,0,0"
3116,49.9424862,-97.07585248,"Northbound Rothesay at Paufeld,0,0"
3117,49.89514437,-97.00513372,"Westbound Regent at Bond,10,0"
3118,49.89499361,-97.00578047,"Eastbound Regent at Bond,10,0"
3119,49.89339983,-97.00516389,"Westbound Pandora at Bond,10,0"
3120,49.94229576,-97.12011342,"Southbound Salter at Royal,30,0"
3121,49.90810644,-97.11076013,"Northbound Stadacona at Talbot,10,0"
3122,49.89541338,-97.00247694,"Northbound Day at Regent North,20,0"
3123,49.81953689,-97.122679,"Northbound Minnetonka at Greendell,30,0"
3124,49.90067652,-97.00827567,"Eastbound Kildare at Winona,20,0"
3125,49.89516007,-97.00761165,"Westbound Regent at Winona,20,0"
3126,49.90928055,-97.10884783,"Northbound Stadacona at Tweed,40,0"
3127,49.91013477,-97.1066276,"Northbound Stadacona at Gordon,30,0"
3128,49.92285971,-97.11471147,"Southbound Scotia at Polson,40,0"
3129,49.92640368,-97.08892168,"Southbound Watt at Hazel Dell,0,0"
3130,49.92748335,-97.08784787,"Northbound Watt at Greene,0,0"
3131,49.92846773,-97.1232711,"Northbound Main at Lansdowne,0,0"
3132,49.94648247,-97.11151718,"Westbound Templeton at Main,0,0"
3133,49.92409939,-97.11350668,"Northbound Scotia at Inkster,0,0"
3134,49.92476114,-97.09022668,"Southbound Watt at Dunrobin,40,0"
3135,49.92726455,-97.12395878,"Northbound Main at Inkster,0,0"
3136,49.92769111,-97.12419303,"Southbound Main at Inkster,40,0"
3137,49.92639848,-97.12491201,"Southbound Main at Polson,30,0"
3138,49.92618586,-97.124558,"Northbound Main at Polson,10,0"
3139,49.85391021,-97.15080017,"Southbound Southwest Transitway at Jubilee Overpass,30,0"
3140,49.86476677,-97.11950676,"Southbound Eccles at Ashland,10,0"
3141,49.94504439,-97.16928004,"Westbound Mapleglen at Marbury,40,0"
3142,49.94389912,-97.16568553,"Westbound Mapleglen at Maberley,30,0"
3143,49.81827704,-97.18752636,"Westbound Scurfield at Dovercourt East,0,0"
3144,49.94634184,-97.06917526,"Eastbound Gilmore at Marcie,20,0"
3145,49.84409916,-97.07538027,"Southbound Lakewood at Beaverhill,30,0"
3146,49.93891172,-97.22604077,"Westbound Egesz at Oak Point,10,0"
3147,49.94501129,-97.06490741,"Westbound Gilmore at Greenlea,30,0"
3148,49.93578177,-97.18197848,"Northbound Sheppard at Mountain,20,0"
3149,49.9361518,-97.04034417,"Northbound De Vries at McIvor South,30,0"
3150,49.94578306,-97.06695341,"Westbound Gilmore at Springlea,0,0"
3151,49.94308562,-97.16146528,"Westbound Mapleglen at Dobrinsky,20,0"
3152,49.94172711,-97.15861793,"Westbound Mapleglen at McPhillips,10,0"
3153,49.94406953,-97.06238045,"Westbound Gilmore at Chornick,30,0"
3154,49.94401033,-97.06260584,"Eastbound Gilmore at Mellowmead,40,0"
3155,49.95355729,-97.13289123,"Southbound Sinclair at Templeton,40,0"
3156,49.95424542,-97.14661089,"Northbound McPhillips at Leila North,30,0"
3157,49.86654139,-97.1207738,"Northbound Eccles at Oakwood,10,0"
3158,49.95310895,-97.13297828,"Northbound Sinclair at Templeton,20,0"
3159,49.91934258,-97.06455613,"Northbound Louelda at Antrim,30,0"
3160,49.91740763,-97.06611029,"Northbound Louelda at Treger,0,0"
3161,49.91567662,-97.06748901,"Northbound Louelda at Kimberly,40,0"
3162,49.95665065,-97.14346521,"Eastbound Templeton at McPhillips,10,0"
3163,49.91378843,-97.0691525,"Eastbound Concordia at Louelda,40,0"
3164,49.86590333,-97.12025584,"Northbound Eccles at Baltimore,10,0"
3165,49.91195786,-97.07103643,"Northbound Louelda at Fleming,0,0"
3166,49.9103865,-97.07228308,"Northbound Louelda at Moncton,0,0"
3167,49.90946021,-97.07283537,"Westbound Munroe at Louelda,40,0"
3168,49.90612584,-97.09419401,"Westbound Castle at Grey,40,0"
3169,49.90434461,-97.09145093,"Eastbound Talbot at Foster,10,0"
3170,49.88572237,-97.0524249,"Eastbound Dugald at Mazenod West,20,0"
3171,49.90451907,-97.09166688,"Westbound Talbot at Foster,40,0"
3172,49.88432832,-97.17611632,"Eastbound Portage at Sherburn,10,0"
3173,49.8131234,-97.07667892,"Eastbound Aldgate at St. Anne's,30,0"
3174,49.81386766,-97.07653821,"Southbound St Anne's at Aldgate,0,0"
3175,49.81665601,-97.07923583,"Southbound St Anne's at Warde South,10,0"
3176,49.90649111,-97.09234115,"Northbound Grey at Windsor,40,0"
3177,49.82307342,-97.08272179,"Northbound St Anne's at Southglen North,0,0"
3178,49.81789239,-97.08002101,"Northbound St Anne's at Warde,10,0"
3179,49.8156893,-97.07789785,"Northbound St Anne's at Warde South,20,0"
3180,49.81451905,-97.0767626,"Northbound St Anne's at Aldgate,20,0"
3181,49.96319681,-97.17103169,"Southbound Allan Blye at Amber,40,0"
3182,49.96316632,-97.17080975,"Northbound Allan Blye at Amber,40,0"
3183,49.96204203,-97.17195391,"Northbound Allan Blye at Leila,40,0"
3184,49.96073574,-97.17296548,"Northbound Manila at Cartwright,0,0"
3185,49.96160189,-97.16516613,"Eastbound Amber at Ambergate,0,0"
3186,49.96256325,-97.16907568,"Eastbound Amber TL at Verona,30,0"
3187,49.96263384,-97.16898934,"Westbound Amber at Brenner,30,0"
3188,49.96168367,-97.1652188,"Westbound Amber TL at Ambergate,10,0"
3189,49.96036456,-97.17338388,"Southbound Manila at Cartwright,30,0"
3190,49.96199205,-97.17220679,"Southbound Allan Blye at Leila,30,0"
3191,49.83703574,-97.11237723,"Northbound St Mary's at Worthington,40,0"
3192,49.83725488,-97.11257732,"Southbound St Mary's at Parkville,0,0"
3193,49.83866954,-97.11217452,"Northbound St Mary's at Hindley,40,0"
3194,49.84041734,-97.1123429,"Southbound St Mary's at Moore,0,0"
3195,49.83887117,-97.11240311,"Southbound St Mary's at Hastings,10,0"
3196,49.84055755,-97.1121149,"Northbound St Mary's at Sadler,40,0"
3197,49.84161225,-97.11225463,"Northbound St Mary's at Berrydale,40,0"
3198,49.84289193,-97.11239951,"Northbound St Mary's at Poplarwood,10,0"
3199,49.84267981,-97.11263033,"Southbound St Mary's at St. Vital,40,0"
3200,49.91023567,-97.1350105,"Northbound King at Dufferin,10,0"
3201,49.92731842,-97.10407328,"Northbound Henderson at Kimberly,10,0"
3202,49.83393808,-97.0691084,"Northbound Island Shore at Leger,20,0"
3203,49.81599221,-97.08749195,"Northbound Ashworth at Eastmount,30,0"
3204,49.81580528,-97.08761053,"Southbound Ashworth at Barlow,20,0"
3205,49.81494486,-97.10090641,"Southbound John Forsyth at Paddington,20,0"
3206,49.81784138,-97.08889268,"Southbound Ashworth at Southglen,10,0"
3207,49.81637708,-97.08357035,"Eastbound Warde at Lanyon,0,0"
3208,49.88602724,-97.07873891,"Westbound Dugald at Panet,0,0"
3209,49.88615107,-97.0431774,"Southbound Bournais at Dugald North,20,0"
3210,49.82504274,-97.08377018,"Northbound St Anne's at Compark,30,0"
3211,49.82470391,-97.08395042,"Southbound St Anne's at Compark,40,0"
3212,49.85473568,-97.10068258,"Eastbound Niakwa at Seagrim,30,0"
3213,49.82045726,-97.11345352,"Southbound St Mary's at River,30,0"
3214,49.82296177,-97.11368978,"Northbound St Mary's at Greenwood,40,0"
3215,49.81798509,-97.11299358,"Southbound St Mary's at River South,10,0"
3216,49.81999223,-97.11306842,"Northbound St Mary's at Vista (Park & Ride),10,0"
3217,49.85602448,-97.10138336,"Northbound Seagrim at Alpine,0,0"
3218,49.82611584,-97.11459603,"Southbound St Mary's at Riel,0,0"
3219,49.82298382,-97.11393919,"Southbound St Mary's at Greendell,30,0"
3220,49.82534404,-97.11415329,"Northbound St Mary's at Meadowood,30,0"
3221,49.82071505,-97.19214836,"Northbound Dovercourt at Ocean Ridge,30,0"
3222,49.82050016,-97.19221198,"Southbound Dovercourt at Ocean Ridge,40,0"
3223,49.82207732,-97.19355743,"Southbound Dovercourt at Falcon Ridge,10,0"
3224,49.88447694,-97.22503,"Westbound Ness at Albany,0,0"
3225,49.81610781,-97.11260785,"Southbound St Mary's at Rivergate,40,0"
3226,49.81779896,-97.11261156,"Northbound St Mary's at Vista South,40,0"
3227,49.81724746,-97.20747242,"Southbound Scurfield at Moncrief,10,0"
3228,49.82239922,-97.19343422,"Northbound Dovercourt at Falcon Ridge,40,0"
3229,49.86734362,-97.19607203,"Westbound Grosvenor at Renfrew,10,0"
3230,49.82285921,-97.0757784,"Northbound Shorehill at Westwater West,30,0"
3231,49.95082558,-97.06781099,"Northbound Rothesay at McIvor,0,0"
3232,49.86691698,-97.1883366,"Eastbound Grosvenor at Brock,40,0"
3233,49.86714383,-97.19076346,"Westbound Grosvenor at Campbell,10,0"
3234,49.85970848,-97.08530711,"Eastbound Cottonwood at Crestwood,20,0"
3235,49.86033501,-97.08240204,"Eastbound Cottonwood at Drake,0,0"
3236,49.94772876,-97.20689857,"Southbound King Edward at Garton,20,0"
3237,49.85066864,-97.3149682,"Westbound Rannock at Cullen,20,0"
3238,49.86009663,-97.07833456,"Northbound Autumnwood at Canberra,20,0"
3239,49.85686873,-97.04938341,"Northbound Lagimodiere at Fermor,40,0"
3240,49.85678953,-97.07852142,"Northbound Autumnwood at Crestwood,40,0"
3241,49.85826468,-97.07851855,"Northbound Autumnwood at Cascade,20,0"
3242,49.85845669,-97.07870573,"Southbound Autumnwood at Coral,40,0"
3243,49.8570085,-97.07870752,"Southbound Autumnwood at Crestwood,20,0"
3244,49.86077709,-97.08031126,"Eastbound Cottonwood at Cypress,0,0"
3245,49.85996526,-97.07854849,"Southbound Autumnwood at Canberra,40,0"
3246,49.83531726,-97.15023006,"Northbound Pembina at Crane,10,0"
3247,49.83667071,-97.15105459,"Southbound Pembina at Clarence,30,0"
3248,49.78088228,-97.16513982,"Northbound Brentlawn at Kirkbridge,0,0"
3249,49.85597947,-97.16779257,"Northbound Nathaniel at Hector,30,0"
3250,49.8457653,-97.15955448,"Eastbound Windermere at Daniel,20,0"
3251,49.77850368,-97.16886909,"Southbound Bairdmore at Millstream,0,0"
3252,49.83665489,-97.2060595,"Northbound Lowson at Lowson Central,30,0"
3253,49.77835625,-97.16354056,"Southbound Bairdmore at Southborough,30,0"
3254,49.85404411,-97.16543107,"Westbound Taylor at Nathaniel,40,0"
3255,49.84660757,-97.15708817,"Eastbound Windermere at Derek,40,0"
3256,49.81026019,-97.20585407,"Eastbound Columbia at Battleford,30,0"
3257,49.83274801,-97.15043934,"Northbound Pembina at Nesbitt,40,0"
3258,49.89396146,-97.19502398,"Eastbound Ellice at Empress,40,0"
3259,49.83183551,-97.15075227,"Northbound Pembina at Crescent,0,0"
3260,49.91100883,-97.14113729,"Eastbound Dufferin at Aikins,30,0"
3261,49.89422382,-97.19800786,"Westbound Ellice at Milt Stegall,20,0"
3262,49.80536138,-97.11498555,"Southbound St Mary's at Warde,40,0"
3263,49.88939655,-97.12402131,"Northbound Tache at De La Cathedrale,40,0"
3264,49.89427535,-97.20016417,"Westbound Ellice at St. James,20,0"
3265,49.87243841,-97.30832349,"Southbound Bedson at Dickens,30,0"
3266,49.85095902,-97.10076108,"Southbound St Anne's at Ashton,20,0"
3267,49.81361954,-97.10072197,"Southbound John Forsyth at Thornewood,40,0"
3268,49.82774651,-97.10593929,"Eastbound Meadowood at Dakota,0,0"
3269,49.82797215,-97.1059861,"Westbound Meadowood at Dakota,10,0"
3270,49.81210284,-97.10093425,"Northbound John Forsyth at Ashford,20,0"
3271,49.80566544,-97.08584195,"Westbound Aldgate at Clerkenwell,10,0"
3272,49.82726667,-97.15248386,"Southbound Pembina at Manahan South,0,0"
3273,49.81229344,-97.101038,"Southbound John Forsyth at Ashford,20,0"
3274,49.89893793,-97.15522037,"Eastbound Cumberland at Langside,30,0"
3275,49.88195791,-97.09539648,"Westbound Marion at Nicolas,0,0"
3276,49.83411981,-97.06007554,"Westbound Island Lakes at Coral Reef,40,0"
3277,49.88703301,-97.14592884,"Southbound Kennedy at Broadway North,40,0"
3278,49.85790945,-97.23350313,"Eastbound Grant at Shaftesbury West,40,0"
3279,49.85870734,-97.25050451,"Westbound Grant at Chalfont,20,0"
3280,49.85847712,-97.25015107,"Eastbound Grant at Chalfont,30,0"
3281,49.85884556,-97.25429799,"Westbound Grant at Cathcart,40,0"
3282,49.85768166,-97.2280156,"Eastbound Grant at Bower,30,0"
3283,49.85798327,-97.23009161,"Westbound Grant at Shaftesbury,0,0"
3284,49.85776432,-97.2298909,"Eastbound Grant at Shaftesbury,40,0"
3285,49.85814374,-97.2341207,"Westbound Grant at Shaftesbury West,0,0"
3286,49.89128697,-97.14644806,"Westbound Graham at Edmonton (RWB),10,0"
3287,49.82286491,-97.12544214,"Westbound Riel at Minnetonka,30,0"
3288,49.85859819,-97.25340251,"Eastbound Grant at Cathcart,40,0"
3289,49.85892989,-97.25631245,"Westbound Grant at Elmhurst,40,0"
3290,49.91503579,-97.04539338,"Westbound Concordia at Pinetop,10,0"
3291,49.95630286,-97.0731686,"Southbound Henderson at Strood North,0,0"
3292,49.88500608,-97.12341192,"Westbound Dollard at Tache (St. Boniface Hospital),20,0"
3293,49.89750927,-97.19526757,"Northbound Empress at Sargent,10,0"
3294,49.88523488,-97.12365363,"Northbound Tache at Dollard (St. Boniface Hospital),0,0"
3295,49.88773418,-97.19657889,"Eastbound Maroons at Empress,0,0"
3296,49.87126459,-97.16114616,"Westbound Grosvenor at Wentworth,10,0"
3297,49.82936526,-97.15152786,"Northbound Pembina at Manahan,30,0"
3298,49.85002125,-97.20140517,"Eastbound Taylor at Beaverbrook,30,0"
3299,49.87393477,-97.14135036,"Northbound Osborne at Osborne Station,10,0"
3300,49.87383923,-97.14156281,"Southbound Osborne at Osborne Station,10,0"
3301,49.94249948,-97.12936038,"Southbound McGregor at Semple,20,0"
3302,49.88984741,-97.16052354,"Southbound Maryland at St. Matthews,40,0"
3303,49.9328534,-97.18509869,"Westbound Burrows at Gilbert,30,0"
3304,49.91624855,-97.17821371,"Westbound Logan at Blaine,20,0"
3305,49.82200443,-97.12896515,"Eastbound Riel at Oakleaf,30,0"
3306,49.93864252,-97.19465092,"Westbound Burrows at Keewatin East,20,0"
3307,49.89477548,-97.14130165,"Southbound Garry at Portage North,20,0"
3308,49.89404962,-97.14091182,"Southbound Garry at Portage South,0,0"
3309,49.92023077,-97.19067168,"Westbound Logan at Lock,10,0"
3310,49.91879349,-97.18676904,"Eastbound Logan at Cecil,10,0"
3311,49.91885996,-97.18641827,"Westbound Logan at Cecil,20,0"
3312,49.89421524,-97.19572464,"Southbound Empress at Ellice,20,0"
3313,49.88746751,-97.13434285,"Southbound Main at Assiniboine,40,0"
3314,49.89286882,-97.13852054,"Northbound Fort at Graham,30,0"
3315,49.91689159,-97.18020941,"Westbound Logan at Weston,40,0"
3316,49.88895613,-97.1351765,"Southbound Main at Broadway (Union Station),10,0"
3317,49.84981223,-97.19260708,"Eastbound Taylor at Campbell,20,0"
3318,49.85673999,-97.19674521,"Eastbound Grant at Renfrew,30,0"
3319,49.82212049,-97.15298578,"Southbound Pembina at Plaza,40,0"
3320,49.83256648,-97.20692,"Northbound Lowson at Rothwell,0,0"
3321,49.85017852,-97.20110719,"Westbound Taylor at Beaverbrook,10,0"
3322,49.83214049,-97.2090356,"Eastbound Rothwell at Kenaston,0,0"
3323,49.85023505,-97.20648881,"Eastbound Taylor at Kenaston East,10,0"
3324,49.85040672,-97.2065381,"Westbound Taylor at Kenaston East,40,0"
3325,49.85272423,-97.20691141,"Northbound Kenaston at Boulton South,10,0"
3326,49.85308835,-97.20719009,"Southbound Kenaston at Boulton South,30,0"
3327,49.82431662,-97.15306899,"Southbound Pembina at Adamar,30,0"
3328,49.82575264,-97.15230517,"Northbound Pembina at Adamar North,10,0"
3329,49.88163641,-97.27574865,"Eastbound Pearl McGonigal at Grace Hospital (82,40,0"
